uid,iso2,iso3,code3,fips,admin2,province_state,country_region,lat,long,combined_key,date,confirmed
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-24,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-25,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-26,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-27,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-28,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-02-29,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-01,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-02,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-03,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-04,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-05,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-06,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-07,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-08,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-09,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-10,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-11,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-12,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-13,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-14,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-15,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-16,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-17,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-18,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-19,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-20,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-21,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-22,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-23,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-24,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-25,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-26,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-27,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-28,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-29,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-30,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-03-31,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-01,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-02,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-03,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-04,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-05,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-06,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-07,1
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-08,2
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-09,2
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-10,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-11,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-12,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-13,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-14,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-15,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-16,3
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-17,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-18,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-19,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-20,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-21,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-22,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-23,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-24,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-25,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-26,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-27,0
84049013,US,USA,840,49013,Duchesne,Utah,US,40.29772254,-110.425237,"Duchesne, Utah, US",2020-04-28,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-22,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-23,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-24,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-25,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-26,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-27,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-28,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-29,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-30,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-01-31,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-01,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-02,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-03,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-04,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-05,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-06,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-07,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-08,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-09,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-10,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-11,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-12,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-13,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-14,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-15,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-16,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-17,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-18,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-19,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-20,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-21,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-22,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-23,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-24,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-25,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-26,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-27,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-28,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-02-29,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-01,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-02,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-03,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-04,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-05,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-06,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-07,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-08,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-09,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-10,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-11,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-12,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-13,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-14,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-15,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-16,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-17,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-18,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-19,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-20,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-21,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-22,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-23,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-24,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-25,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-26,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-27,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-28,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-29,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-30,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-03-31,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-01,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-02,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-03,1
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-04,1
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-05,1
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-06,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-07,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-08,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-09,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-10,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-11,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-12,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-13,2
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-14,3
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-15,3
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-16,3
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-17,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-18,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-19,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-20,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-21,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-22,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-23,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-24,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-25,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-26,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-27,0
84049015,US,USA,840,49015,Emery,Utah,US,38.99617072,-110.7013958,"Emery, Utah, US",2020-04-28,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-22,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-23,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-24,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-25,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-26,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-27,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-28,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-29,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-30,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-01-31,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-01,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-02,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-03,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-04,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-05,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-06,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-07,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-08,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-09,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-10,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-11,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-12,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-13,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-14,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-15,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-16,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-17,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-18,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-19,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-20,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-21,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-22,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-23,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-24,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-25,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-26,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-27,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-28,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-02-29,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-01,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-02,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-03,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-04,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-05,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-06,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-07,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-08,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-09,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-10,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-11,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-12,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-13,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-14,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-15,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-16,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-17,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-18,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-19,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-20,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-21,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-22,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-23,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-24,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-25,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-26,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-27,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-28,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-29,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-30,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-03-31,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-01,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-02,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-03,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-04,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-05,1
